rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
79,13356,specialized_enriched,mean,0.08862678706645966,0.0204462893307209,4.3346147537231445,4.3346147537231445,80,8
80,4196,specialized_enriched,mean,0.0618269145488739,0.014363743364810944,4.304373264312744,4.304373264312744,80,8
81,877,specialized_enriched,mean,0.15621663630008698,0.036417633295059204,4.28958797454834,4.28958797454834,80,8
82,661,specialized_enriched,mean,0.0976886972784996,0.022808043286204338,4.2830810546875,4.2830810546875,76,8
83,9826,specialized_enriched,mean,0.06820918619632721,0.015942346304655075,4.278491020202637,4.278491020202637,80,8
84,4993,specialized_enriched,mean,0.07778289169073105,0.018219616264104843,4.26918363571167,4.26918363571167,80,8
85,8816,specialized_enriched,active_fraction,0.016874482855200768,0.003963473252952099,4.257498741149902,4.257498741149902,65,8
86,14985,specialized_enriched,mean,0.07859919965267181,0.01846824213862419,4.255911350250244,4.255911350250244,80,8
87,10988,specialized_enriched,mean,0.13549618422985077,0.03186090290546417,4.25274133682251,4.25274133682251,80,8
88,7312,specialized_enriched,mean,0.10706335306167603,0.025210164487361908,4.246832847595215,4.246832847595215,80,8
89,3573,specialized_enriched,active_fraction,0.019991284236311913,0.004716725088655949,4.238382339477539,4.238382339477539,67,8
90,13345,specialized_enriched,mean,0.09377022087574005,0.02215268835425377,4.23290491104126,4.23290491104126,80,8
91,12481,specialized_enriched,mean,0.07321011275053024,0.017311546951532364,4.228975772857666,4.228975772857666,80,8
92,7719,specialized_enriched,active_fraction,0.012002747505903244,0.002838929882273078,4.227912425994873,4.227912425994873,74,8
93,16122,specialized_enriched,active_fraction,0.012397905811667442,0.002932928968220949,4.227141380310059,4.227141380310059,79,8
94,810,specialized_enriched,mean,0.06261786073446274,0.014876204542815685,4.209263324737549,4.209263324737549,73,8
95,5669,specialized_enriched,active_fraction,0.02744804508984089,0.006523124407976866,4.207806587219238,4.207806587219238,80,8
96,873,specialized_enriched,mean,0.0686265304684639,0.016311731189489365,4.207188606262207,4.207188606262207,80,8
