rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
79,13114,base_enriched,max,-5.154902458190918,0.9649869799613953,-5.341939926147461,5.341939926147461,59,8
80,10778,base_enriched,max,-7.690187931060791,1.4465311765670776,-5.316296100616455,5.316296100616455,62,8
81,2675,base_enriched,max,-13.836945533752441,2.610710382461548,-5.300069332122803,5.300069332122803,47,8
82,3305,base_enriched,max,-8.017998695373535,1.5175089836120605,-5.283658027648926,5.283658027648926,60,8
83,409,base_enriched,max,-5.184410572052002,0.9822606444358826,-5.278039455413818,5.278039455413818,54,8
84,10539,base_enriched,max,-5.491614818572998,1.0447611808776855,-5.256335258483887,5.256335258483887,70,8
85,20,base_enriched,max,-6.2996015548706055,1.1986881494522095,-5.255413055419922,5.255413055419922,64,8
86,1989,base_enriched,max,-10.294650077819824,1.9617639780044556,-5.247649669647217,5.247649669647217,67,8
87,1705,base_enriched,active_fraction,-0.04504501074552536,0.00862927082926035,-5.220025062561035,5.220025062561035,61,8
88,10168,base_enriched,max,-12.131925582885742,2.3275411128997803,-5.212335586547852,5.212335586547852,50,8
89,7930,base_enriched,max,-5.952524662017822,1.1425851583480835,-5.2096991539001465,5.2096991539001465,62,8
90,6892,base_enriched,max,-3.2797605991363525,0.6317291855812073,-5.191719055175781,5.191719055175781,47,8
91,14387,base_enriched,max,-5.470640182495117,1.0542956590652466,-5.188905239105225,5.188905239105225,71,8
92,9794,base_enriched,max,-3.485194206237793,0.6717307567596436,-5.188379764556885,5.188379764556885,55,8
93,4810,base_enriched,max,-6.629583835601807,1.2808133363723755,-5.1760735511779785,5.1760735511779785,57,8
94,15193,base_enriched,max,-3.9669880867004395,0.769207775592804,-5.157238483428955,5.157238483428955,61,8
95,2559,base_enriched,max,-4.117735862731934,0.7986375689506531,-5.155950546264648,5.155950546264648,67,8
96,2168,base_enriched,max,-8.457043647766113,1.6476491689682007,-5.13279390335083,5.13279390335083,52,8
97,3174,base_enriched,max,-2.0683860778808594,0.4038723111152649,-5.1213860511779785,5.1213860511779785,60,8
98,219,base_enriched,max,-5.627730369567871,1.0994654893875122,-5.118605613708496,5.118605613708496,52,8
99,14256,base_enriched,max,-5.56077766418457,1.0870925188064575,-5.1152753829956055,5.1152753829956055,62,8
