rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
115,13988,base_enriched,max,-2.7456603050231934,0.8352608680725098,-3.28718900680542,3.28718900680542,75,8
116,13764,base_enriched,max,-3.7390432357788086,1.13801109790802,-3.2855947017669678,3.2855947017669678,34,8
117,13751,base_enriched,max,-1.0385059118270874,0.3160930573940277,-3.2854435443878174,3.2854435443878174,40,8
118,14464,base_enriched,max,-1.845350742340088,0.5621193647384644,-3.2828450202941895,3.2828450202941895,61,8
119,5938,base_enriched,active_fraction,-0.019839592278003693,0.006049513351172209,-3.2795352935791016,3.2795352935791016,28,8
120,8247,specialized_enriched,mean,0.053410276770591736,0.016323404386639595,3.272006034851074,3.272006034851074,68,8
121,10663,base_enriched,max,-3.454073429107666,1.0556671619415283,-3.2719340324401855,3.2719340324401855,56,8
122,2405,base_enriched,max,-2.945704460144043,0.9010002017021179,-3.269371509552002,3.269371509552002,27,8
123,7721,base_enriched,mean,-0.17699992656707764,0.05415648594498634,-3.2683053016662598,3.2683053016662598,62,8
124,16274,base_enriched,active_fraction,-0.01104046031832695,0.0033800953533500433,-3.2663161754608154,3.2663161754608154,56,8
125,14955,base_enriched,max,-5.5185065269470215,1.6941100358963013,-3.2574663162231445,3.2574663162231445,20,8
126,9000,specialized_enriched,mean,0.17662498354911804,0.054267533123493195,3.2547082901000977,3.2547082901000977,52,8
127,12967,base_enriched,max,-3.4448306560516357,1.0591115951538086,-3.252566337585449,3.252566337585449,33,8
128,4297,base_enriched,max,-1.9551156759262085,0.6011117100715637,-3.25249981880188,3.25249981880188,21,8
129,11913,base_enriched,max,-0.6625041365623474,0.20437142252922058,-3.2416672706604004,3.2416672706604004,22,8
130,5568,base_enriched,mean,-0.05800323188304901,0.01791539415717125,-3.237619638442993,3.237619638442993,61,8
131,5998,base_enriched,mean,-0.11875870823860168,0.03674178197979927,-3.232252359390259,3.232252359390259,80,8
132,10049,base_enriched,max,-2.7264761924743652,0.8436070680618286,-3.231926679611206,3.231926679611206,29,8
133,4938,specialized_enriched,mean,0.08275169879198074,0.025661958381533623,3.2246837615966797,3.2246837615966797,46,8
134,1985,specialized_enriched,max,1.7790846824645996,0.5526580810546875,3.219141721725464,3.219141721725464,76,8
135,4726,specialized_enriched,active_fraction,0.006059927865862846,0.0018852119101211429,3.214454412460327,3.214454412460327,68,8
