rank,feature_id,mean_task_normalized_attribution,attribution_to_task_sd,mean_raw_attribution,support_tasks,positive_attribution_tasks,positive_sign_fraction,mean_active_tokens,mean_max_activation
592,7573,0.00011654334230115637,0.1936345100402832,0.00267233420163393,6,4,0.6666666666666666,0.9024390243902439,1.2037107944488525
593,7940,0.00011643854668363929,0.20414407551288605,0.0025496764574199915,9,7,0.7777777777777778,1.951219512195122,1.703500747680664
594,3874,0.00011638177966233343,0.12242580205202103,-0.0005436718929558992,8,5,0.625,1.5853658536585367,1.6785838603973389
595,7329,0.00011604603787418455,0.16624894738197327,0.0006788161117583513,5,4,0.8,0.6585365853658537,0.43408727645874023
596,8045,0.00011598358832998201,0.0993470549583435,0.0013834639685228467,20,15,0.75,4.317073170731708,3.1067769527435303
597,1731,0.00011520648695295677,0.31963613629341125,0.0010032440768554807,19,14,0.7368421052631579,1.7317073170731707,2.864675283432007
598,9291,0.00011517314123921096,0.25751346349716187,0.0008947413880378008,9,7,0.7777777777777778,0.4634146341463415,1.5084067583084106
599,3154,0.00011414391337893903,0.19663262367248535,0.0019996457267552614,19,8,0.42105263157894735,1.7073170731707317,1.9199703931808472
600,13621,0.00011400098446756601,0.163537859916687,0.00043827289482578635,17,7,0.4117647058823529,2.5365853658536586,2.0426948070526123
601,1673,0.00011394268221920356,0.24235105514526367,0.0008872195612639189,7,5,0.7142857142857143,0.8048780487804879,1.1555728912353516
602,14821,0.00011343156802468002,0.22829487919807434,0.001298069255426526,35,20,0.5714285714285714,6.634146341463414,3.534172296524048
603,11617,0.00011312678543617949,0.21136489510536194,0.0007398286834359169,11,8,0.7272727272727273,1.2195121951219512,1.8500936031341553
604,121,0.00011169546633027494,0.16638429462909698,0.0008446468855254352,14,4,0.2857142857142857,1.0,2.3172621726989746
605,12402,0.00011155845277244225,0.21628491580486298,0.0016989153809845448,18,13,0.7222222222222222,8.121951219512194,2.4387288093566895
606,2463,0.00011125614400953054,0.2822648286819458,0.0007331630913540721,13,9,0.6923076923076923,1.1951219512195121,3.0390195846557617
607,13844,0.00011106144665973261,0.15974308550357819,0.0007832848932594061,11,8,0.7272727272727273,3.8292682926829267,3.988090991973877
608,8530,0.00011058576637879014,0.31033003330230713,0.0012669925345107913,14,8,0.5714285714285714,1.7317073170731707,2.4406962394714355
609,7063,0.0001102268070098944,0.20262274146080017,0.0006054504192434251,10,6,0.6,1.4634146341463414,2.4532077312469482
610,9844,0.00010978313366649672,0.2598009705543518,0.000539956905413419,7,6,0.8571428571428571,2.2439024390243905,1.007785439491272
611,13165,0.00010961263615172356,0.2102070152759552,0.0022888476960361004,15,9,0.6,3.975609756097561,2.352138042449951
612,955,0.0001090346704586409,0.38228216767311096,0.0009853262454271317,19,18,0.9473684210526315,1.7804878048780488,1.55717134475708
613,14086,0.00010876266605919227,0.26720118522644043,0.0007308275089599192,21,14,0.6666666666666666,2.5121951219512195,1.3997955322265625
614,9212,0.00010828681843122467,0.15113316476345062,0.00037765104207210243,7,4,0.5714285714285714,0.2682926829268293,1.1827400922775269
615,7696,0.00010793664841912687,0.23887242376804352,0.0008123749867081642,5,5,1.0,0.975609756097561,1.4217356443405151
616,4060,0.00010706512694014236,0.1644306778907776,0.0025932705029845238,7,3,0.42857142857142855,1.2439024390243902,0.5084688067436218
617,3803,0.00010645565635059029,0.16900688409805298,0.0009596276795491576,6,3,0.5,8.0,1.3903077840805054
618,10141,0.00010639176616678014,0.1543218344449997,0.0009857604745775461,8,3,0.375,3.024390243902439,0.6829836964607239
619,2746,0.00010560203372733667,0.121994748711586,0.0009410439524799585,13,7,0.5384615384615384,1.2195121951219512,6.482532024383545
620,5371,0.00010526858386583626,0.09710995852947235,0.0022663045674562454,11,4,0.36363636363636365,1.146341463414634,1.8928351402282715
621,2357,0.00010515797475818545,0.23051753640174866,0.0009447549819014966,15,11,0.7333333333333333,3.292682926829268,1.8701238632202148
622,1084,0.00010513642337173223,0.18524287641048431,0.0010807272046804428,18,10,0.5555555555555556,0.8048780487804879,1.5605411529541016
623,5108,0.00010483997903065756,0.3457247018814087,0.0007782205939292908,12,11,0.9166666666666666,3.1219512195121952,2.0409600734710693
624,15250,0.00010469104017829522,0.2767990231513977,0.001567527069710195,10,6,0.6,5.2926829268292686,1.5844560861587524
625,7531,0.0001046418838086538,0.3556186258792877,0.0013745585456490517,9,8,0.8888888888888888,0.5609756097560976,0.6973313093185425
626,13704,0.00010436282900627702,0.2098485231399536,0.0008829452563077211,15,6,0.4,1.0975609756097562,3.166199207305908
627,7088,0.00010427778033772483,0.21623852849006653,0.000790224177762866,24,17,0.7083333333333334,3.4878048780487805,4.424998760223389
628,16058,0.00010407236550236121,0.25913622975349426,0.0007150934543460608,17,12,0.7058823529411765,1.0,1.9190319776535034
629,16293,0.00010393679258413613,0.1949014812707901,0.0023517576046288013,9,6,0.6666666666666666,1.3414634146341464,1.1317501068115234
630,12762,0.00010382712207501754,0.33479365706443787,0.0007098412024788558,22,15,0.6818181818181818,1.6097560975609757,2.5082485675811768
631,5076,0.00010376817954238504,0.45781537890434265,0.000789801066275686,20,17,0.85,2.268292682926829,1.4986705780029297
632,13144,0.00010361958266003057,0.23709091544151306,0.0016730211209505796,19,11,0.5789473684210527,1.853658536585366,1.5014985799789429
633,11885,0.00010349366493755952,0.14118260145187378,0.00046136390301398933,8,4,0.5,0.9512195121951219,1.2985652685165405
634,5954,0.00010344054317101836,0.17321369051933289,-9.47393782553263e-05,23,13,0.5652173913043478,3.292682926829268,3.7457327842712402
635,14137,0.00010205314902123064,0.19145293533802032,0.002088641282171011,16,11,0.6875,1.3414634146341464,1.256784200668335
636,4944,0.00010193147318204865,0.20972713828086853,0.00045495585072785616,19,13,0.6842105263157895,1.6341463414634145,3.6739940643310547
637,7820,0.00010167123400606215,0.2202388197183609,0.0007418791064992547,6,5,0.8333333333333334,0.4634146341463415,0.8194752931594849
638,4534,0.00010147738794330508,0.2118094563484192,0.0006057019927538931,19,12,0.631578947368421,1.170731707317073,1.7795641422271729
639,10196,0.00010113556345459074,0.2879624664783478,0.00042168740765191615,25,14,0.56,2.1219512195121952,2.045138359069824
640,4966,0.00010090519208461046,0.3557440936565399,0.0007914209272712469,12,10,0.8333333333333334,1.5609756097560976,1.724651575088501
641,10278,0.000100899109384045,0.34871459007263184,0.000968596083112061,22,17,0.7727272727272727,1.4878048780487805,1.719524621963501
642,10733,0.00010064816888188943,0.09341765195131302,0.0012083511101081967,30,22,0.7333333333333333,8.195121951219512,2.477444648742676
643,16164,0.00010062140063382685,0.12135539948940277,-0.0006722555845044553,31,19,0.6129032258064516,13.731707317073171,2.8079617023468018
644,9213,0.00010017992462962866,0.16116109490394592,0.0005336535396054387,5,3,0.6,0.21951219512195122,1.2742468118667603
645,10922,9.951140964403749e-05,0.16628305613994598,0.000785326468758285,11,6,0.5454545454545454,0.6829268292682927,3.0764553546905518
646,9651,9.949850937118754e-05,0.13592429459095,-0.00015465059550479054,10,5,0.5,1.2195121951219512,2.1450188159942627
647,13162,9.894178947433829e-05,0.08418509364128113,0.0016019269824028015,14,7,0.5,1.1951219512195121,4.022334575653076
648,9307,9.860815043793991e-05,0.17134986817836761,0.0005436647916212678,10,7,0.7,0.7804878048780488,1.6275780200958252
649,12044,9.781533299246803e-05,0.15854893624782562,0.0007222405401989818,21,9,0.42857142857142855,1.8048780487804879,2.7309377193450928
650,3699,9.699290967546403e-05,0.08558451384305954,0.0015460664872080088,12,6,0.5,0.6097560975609756,1.3548084497451782
651,14272,9.653040615376085e-05,0.21002675592899323,0.000761088915169239,13,8,0.6153846153846154,3.951219512195122,1.2862780094146729
652,1202,9.628428233554587e-05,0.2005547285079956,0.0005491921328939497,10,8,0.8,0.5365853658536586,1.8703879117965698
653,3890,9.620957280276343e-05,0.12485054135322571,0.002183059463277459,12,9,0.75,0.8780487804878049,1.0671582221984863
654,8244,9.587591193849221e-05,0.0502944178879261,-5.5679829529253766e-05,18,5,0.2777777777777778,1.3414634146341464,3.1259989738464355
655,10522,9.568786481395364e-05,0.17158614099025726,0.00037157468614168465,15,9,0.6,1.0,1.190451741218567
656,5819,9.566482185618952e-05,0.12227259576320648,0.0006444206810556352,39,24,0.6153846153846154,3.5121951219512195,3.9998905658721924
657,3961,9.548532398184761e-05,0.21263758838176727,0.001377865206450224,16,9,0.5625,3.707317073170732,1.936818242073059
658,11551,9.546191722620279e-05,0.2853638827800751,0.0007842896156944335,10,8,0.8,2.4634146341463414,1.9328207969665527
659,10790,9.504488843958825e-05,0.1908455342054367,0.0008341936045326293,19,13,0.6842105263157895,4.926829268292683,2.23840594291687
660,13978,9.455913823330775e-05,0.09592336416244507,0.0007798430742695928,22,10,0.45454545454545453,3.292682926829268,3.2966346740722656
661,14731,9.453562961425632e-05,0.16719765961170197,0.0002780530194286257,6,4,0.6666666666666666,0.6829268292682927,0.5170696973800659
662,11277,9.450101060792804e-05,0.34107616543769836,0.00011218272265978158,25,18,0.72,2.4878048780487805,3.7148518562316895
663,12170,9.44605708355084e-05,0.145853653550148,0.0003898686554748565,6,3,0.5,0.9512195121951219,3.1845545768737793
664,9900,9.396444511367008e-05,0.2617260217666626,0.0009815116645768285,13,9,0.6923076923076923,2.2195121951219514,1.263268232345581
665,5714,9.392749052494764e-05,0.1365094780921936,0.001082759932614863,16,10,0.625,1.4146341463414633,3.3444981575012207
666,10315,9.370392217533663e-05,0.2499159574508667,0.0006212997832335532,13,7,0.5384615384615384,1.7317073170731707,1.9356361627578735
667,5494,9.367944585392252e-05,0.16623644530773163,0.0009009733330458403,6,5,0.8333333333333334,4.2439024390243905,0.6504271626472473
668,5029,9.277960634790361e-05,0.3419526517391205,0.0012262060772627592,11,8,0.7272727272727273,1.3902439024390243,2.511660575866699
669,4493,9.250288712792099e-05,0.24754315614700317,0.0006212725420482457,8,5,0.625,0.7073170731707317,1.3874881267547607
670,7890,9.171146666631103e-05,0.2982960641384125,0.0008369169081561267,14,11,0.7857142857142857,2.8536585365853657,1.5373189449310303
671,5723,9.164042421616614e-05,0.3190656900405884,0.0007532136514782906,11,7,0.6363636363636364,0.6341463414634146,4.894643783569336
672,7362,9.152919665211812e-05,0.2664697468280792,0.0007860364275984466,15,10,0.6666666666666666,0.5609756097560976,2.4011497497558594
673,15346,9.106331708608195e-05,0.27815985679626465,0.0012876865221187472,12,9,0.75,4.2439024390243905,1.955858588218689
674,11509,9.096528083318844e-05,0.4363042414188385,0.0006005199393257499,20,17,0.85,1.4146341463414633,3.154756784439087
675,4187,9.095173300011083e-05,0.17942018806934357,0.0009413656080141664,16,10,0.625,1.3414634146341464,1.8917269706726074
676,15049,9.092946129385382e-05,0.12835818529129028,0.0012314874911680818,6,3,0.5,3.4146341463414633,0.6385200023651123
677,14352,9.042504098033533e-05,0.11796845495700836,0.00043597121839411557,6,3,0.5,0.6097560975609756,0.5765106678009033
678,8346,9.033344394993037e-05,0.1917034536600113,0.0006959986058063805,31,18,0.5806451612903226,1.975609756097561,4.164802074432373
679,11669,9.005310130305588e-05,0.1853647381067276,0.0007644568104296923,6,4,0.6666666666666666,0.9512195121951219,0.5511167645454407
680,13524,8.992703078547493e-05,0.18643304705619812,0.0015863720327615738,8,7,0.875,0.5853658536585366,1.5964746475219727
681,15674,8.949123730417341e-05,0.11584632843732834,0.0005075514782220125,12,8,0.6666666666666666,1.170731707317073,1.1670199632644653
682,8875,8.819017966743559e-05,0.3660052716732025,0.0008078228565864265,10,9,0.9,1.5121951219512195,1.320287823677063
683,14322,8.790876745479181e-05,0.20997224748134613,0.0007545148255303502,11,6,0.5454545454545454,5.414634146341464,1.209264874458313
684,4471,8.724317012820393e-05,0.3404655158519745,0.0006884434842504561,16,12,0.75,3.8048780487804876,2.3592946529388428
685,14027,8.657733269501477e-05,0.36615219712257385,0.0006804244476370513,21,18,0.8571428571428571,1.024390243902439,1.3213051557540894
686,7486,8.63383975229226e-05,0.16947822272777557,0.0006017328123562038,18,14,0.7777777777777778,2.2195121951219514,1.2141807079315186
687,15330,8.629885269328952e-05,0.23916135728359222,0.0006376582314260304,11,6,0.5454545454545454,1.1219512195121952,3.020665168762207
688,15323,8.626979979453608e-05,0.07706762105226517,0.0008708183886483312,16,8,0.5,2.317073170731707,5.319426536560059
689,4750,8.599823922850192e-05,0.14363586902618408,3.8326321373460814e-05,8,7,0.875,1.4146341463414633,1.0024513006210327
690,981,8.596773841418326e-05,0.12017016112804413,0.0009355859365314245,10,6,0.6,2.1951219512195124,2.495556354522705
691,5124,8.584211900597438e-05,0.11751309037208557,0.0007460989872924984,5,1,0.2,0.14634146341463414,0.4707687199115753
692,5886,8.540635462850332e-05,0.18512336909770966,0.000381768390070647,15,5,0.3333333333333333,3.7804878048780486,1.4530876874923706
693,4989,8.540251292288303e-05,0.3883052170276642,0.0006212295847944915,18,15,0.8333333333333334,2.4634146341463414,3.4399664402008057
694,7483,8.533388609066606e-05,0.2393747866153717,0.0004489580460358411,27,14,0.5185185185185185,8.073170731707316,4.519078254699707
695,7169,8.500914555042982e-05,0.18508781492710114,0.0004892997676506639,8,5,0.625,0.43902439024390244,5.310488700866699
696,3564,8.481489203404635e-05,0.22520965337753296,0.0009851488284766674,17,12,0.7058823529411765,5.7317073170731705,2.711240530014038
697,14736,8.478238305542618e-05,0.1654428094625473,0.0003882545279338956,11,7,0.6363636363636364,1.3170731707317074,1.0815978050231934
698,14356,8.46058755996637e-05,0.39062562584877014,0.0008549173944629729,18,17,0.9444444444444444,3.926829268292683,2.942803144454956
699,4586,8.388818969251588e-05,0.11251159757375717,0.001173043274320662,21,5,0.23809523809523808,0.8536585365853658,1.895058274269104
700,6687,8.376983169000596e-05,0.15096382796764374,0.0009166781674139202,21,15,0.7142857142857143,2.317073170731707,1.4542433023452759
701,5578,8.362487278645858e-05,0.37268197536468506,0.0007658155518583953,15,11,0.7333333333333333,2.5853658536585367,2.927455186843872
702,6747,8.354921010322869e-05,0.45479416847229004,0.0008677220321260393,20,18,0.9,3.1463414634146343,1.742143154144287
703,8113,8.354872989002615e-05,0.25378718972206116,0.0004908419796265662,11,5,0.45454545454545453,1.829268292682927,3.024003267288208
704,11279,8.352842996828258e-05,0.28873515129089355,0.0008118186960928142,8,7,0.875,0.9512195121951219,2.6218461990356445
705,4279,8.333905134350061e-05,0.1935511976480484,0.0008086833986453712,11,8,0.7272727272727273,2.7560975609756095,2.529172658920288
706,6913,8.312623685924336e-05,0.3294953405857086,0.0006109988898970187,21,14,0.6666666666666666,1.7317073170731707,2.071155071258545
707,2412,8.279483881779015e-05,0.15315087139606476,0.00018268454005010426,6,2,0.3333333333333333,0.24390243902439024,0.48973265290260315
708,2026,8.266345685115084e-05,0.33122894167900085,0.0005642414907924831,11,9,0.8181818181818182,1.6341463414634145,0.6985451579093933
709,15747,8.25253882794641e-05,0.186534121632576,0.0006651223520748317,8,3,0.375,1.5121951219512195,1.2946316003799438
710,15945,8.227329817600548e-05,0.17064455151557922,0.0006374968215823174,10,6,0.6,0.7317073170731707,3.0193026065826416
711,990,8.190677181119099e-05,0.18796129524707794,0.00044476473703980446,14,10,0.7142857142857143,1.2439024390243902,2.146052837371826
712,13746,8.182763849617913e-05,0.0630817711353302,0.0007868600077927113,15,9,0.6,0.8780487804878049,2.0061161518096924
713,2757,8.121671271510422e-05,0.26145628094673157,0.0006946286302991211,15,11,0.7333333333333333,1.4390243902439024,1.4905978441238403
714,15449,8.094564691418782e-05,0.1520543098449707,0.0009006860782392323,14,10,0.7142857142857143,0.5365853658536586,3.2867894172668457
715,4653,8.09199846116826e-05,0.321564257144928,0.0005880011012777686,12,9,0.75,0.975609756097561,1.583782434463501
716,4267,8.074354991549626e-05,0.08275049924850464,0.0010414979187771678,22,13,0.5909090909090909,1.9268292682926829,2.967698574066162
717,3136,8.039527165237814e-05,0.20425119996070862,0.0007672834908589721,8,6,0.75,0.5853658536585366,3.2408525943756104
718,15565,8.032278128666803e-05,0.2673535943031311,0.0011334867449477315,14,11,0.7857142857142857,1.6341463414634145,1.133246898651123
719,3636,8.00208217697218e-05,0.2686857283115387,0.0009297752985730767,24,12,0.5,4.463414634146342,2.784832000732422
720,8610,7.977204950293526e-05,0.33265113830566406,0.0005397851346060634,7,6,0.8571428571428571,0.8780487804878049,1.3015761375427246
721,13514,7.960752554936334e-05,0.19363044202327728,0.0005484534776769578,19,14,0.7368421052631579,0.5365853658536586,1.7716432809829712
722,1582,7.954811735544354e-05,0.1535750925540924,0.000560807588044554,9,4,0.4444444444444444,0.6585365853658537,3.131892442703247
723,5539,7.900226046331227e-05,0.3018040359020233,0.0009438440902158618,17,13,0.7647058823529411,2.707317073170732,2.5228395462036133
724,5069,7.896242459537461e-05,0.2509688436985016,0.0004000134358648211,17,14,0.8235294117647058,3.292682926829268,1.329201340675354
725,12678,7.870158879086375e-05,0.1820298135280609,0.0004561864770948887,5,4,0.8,0.3170731707317073,0.3582397699356079
726,13837,7.868085231166333e-05,0.12424924969673157,-0.0007713404484093189,14,8,0.5714285714285714,1.1219512195121952,1.6516653299331665
727,1755,7.790537347318605e-05,0.07926326990127563,0.0005185538902878761,8,3,0.375,0.24390243902439024,0.4631333649158478
728,528,7.781813474139199e-05,0.1703878492116928,0.00042705918895080686,32,21,0.65625,2.707317073170732,4.084476470947266
729,14416,7.758222636766732e-05,0.13789069652557373,0.0007600897806696594,27,15,0.5555555555555556,4.658536585365853,2.625516414642334
730,7617,7.74718209868297e-05,0.05552174896001816,-0.00025792716769501567,11,4,0.36363636363636365,3.048780487804878,3.0131795406341553
731,1548,7.739493594272062e-05,0.4171358644962311,0.001131083583459258,22,15,0.6818181818181818,3.048780487804878,2.318748712539673
732,9962,7.738134445389733e-05,0.1226121261715889,7.217000529635698e-05,10,8,0.8,0.4146341463414634,1.123201847076416
733,1415,7.681487477384508e-05,0.1504666656255722,0.00034053929266519845,13,4,0.3076923076923077,1.5609756097560976,2.1597230434417725
734,7154,7.670251943636686e-05,0.09474820643663406,0.00048274811706505716,23,12,0.5217391304347826,2.926829268292683,4.351631164550781
735,12026,7.6656935561914e-05,0.18697546422481537,0.00028282770654186606,7,6,0.8571428571428571,0.6585365853658537,0.8539255857467651
736,11059,7.662165444344282e-05,0.27208349108695984,0.0004243200528435409,5,3,0.6,0.3170731707317073,1.1298092603683472
737,2401,7.60625334805809e-05,0.2765130400657654,0.0007144985138438642,16,13,0.8125,1.951219512195122,2.6666762828826904
738,13236,7.567025750176981e-05,0.04031682759523392,-0.0008295307634398341,9,5,0.5555555555555556,2.4878048780487805,2.413541555404663
739,3069,7.548961002612486e-05,0.21793435513973236,0.0006270150188356638,16,9,0.5625,6.560975609756097,1.6108570098876953
740,11825,7.539332000305876e-05,0.14838247001171112,0.0004589748859871179,8,4,0.5,0.4634146341463415,1.2320412397384644
741,5671,7.515575271099806e-05,0.22022946178913116,0.0008486051228828728,6,5,0.8333333333333334,0.8292682926829268,3.2938618659973145
742,15660,7.474700396414846e-05,0.2030811309814453,0.0004955362528562546,6,4,0.6666666666666666,0.5365853658536586,0.8566150069236755
743,10890,7.460119377356023e-05,0.1722836196422577,0.0003668699355330318,14,4,0.2857142857142857,2.4390243902439024,1.4532558917999268
744,13674,7.442818605341017e-05,0.23133313655853271,0.0003543633210938424,7,4,0.5714285714285714,1.3414634146341464,0.7397540211677551
745,4962,7.424536306643859e-05,0.3099408447742462,0.0006568213575519621,15,13,0.8666666666666667,1.4878048780487805,1.1428256034851074
746,5837,7.417910819640383e-05,0.33818116784095764,0.0008379470673389733,18,11,0.6111111111111112,2.268292682926829,1.7898937463760376
747,1727,7.409001409541816e-05,0.25911572575569153,0.00036275506136007607,12,10,0.8333333333333334,1.3658536585365855,1.9864189624786377
748,7084,7.332156383199617e-05,0.4383477568626404,0.0004281505534891039,21,16,0.7619047619047619,3.1463414634146343,2.9820375442504883
749,4902,7.304401515284553e-05,0.23150354623794556,0.0006203532684594393,9,7,0.7777777777777778,1.4390243902439024,1.7225438356399536
750,14698,7.289144559763372e-05,0.17272932827472687,0.0008246477227658033,17,8,0.47058823529411764,4.341463414634147,2.684234619140625
751,7741,7.281839498318732e-05,0.2504715323448181,0.0013277757680043578,6,6,1.0,0.3902439024390244,0.8178548216819763
752,11840,7.233856013044715e-05,0.10850376635789871,0.0006837605033069849,13,5,0.38461538461538464,2.073170731707317,3.6977221965789795
753,14149,7.232780626509339e-05,0.19381088018417358,0.00037651348975487053,18,10,0.5555555555555556,1.4634146341463414,1.4541698694229126
754,15960,7.194827048806474e-05,0.24456524848937988,0.0005039778770878911,18,12,0.6666666666666666,2.292682926829268,3.1680479049682617
755,10194,7.190570613602176e-05,0.14937184751033783,0.0004811002581845969,15,6,0.4,1.9268292682926829,1.4459468126296997
756,12902,7.172485493356362e-05,0.32270970940589905,0.0005144782480783761,7,6,0.8571428571428571,0.21951219512195122,1.2575958967208862
757,3501,7.120422378648072e-05,0.2330465465784073,0.0007940139039419591,6,6,1.0,1.7560975609756098,0.7173177003860474
758,414,7.11781030986458e-05,0.1827136129140854,0.0005263532511889935,10,6,0.6,0.4634146341463415,2.589733123779297
759,773,7.089085556799546e-05,0.15143898129463196,0.0013922781217843294,8,6,0.75,0.6341463414634146,0.6001031398773193
760,2393,7.087946869432926e-05,0.18616050481796265,6.404251325875521e-05,16,12,0.75,2.097560975609756,4.050989151000977
761,5751,7.086814730428159e-05,0.11208613961935043,0.0004947211709804833,24,16,0.6666666666666666,2.4634146341463414,2.1133155822753906
762,11222,7.046036625979468e-05,0.09591016173362732,0.0018163543427363038,19,7,0.3684210526315789,12.146341463414634,2.4599454402923584
763,13115,6.995110743446276e-05,0.19510267674922943,0.0003190163115505129,26,19,0.7307692307692307,4.780487804878049,2.605895519256592
764,2767,6.990043038967997e-05,0.2898949682712555,0.0004919893690384924,9,9,1.0,1.2926829268292683,1.219954252243042
765,9901,6.985777145018801e-05,0.1448899507522583,0.0004873528378084302,6,3,0.5,0.4146341463414634,1.2478253841400146
766,4452,6.971807306399569e-05,0.31999099254608154,0.0004186724254395813,16,13,0.8125,1.829268292682927,5.498130798339844
767,3763,6.960071186767891e-05,0.2801244854927063,0.00047468897537328303,12,11,0.9166666666666666,0.6341463414634146,0.6992909908294678
768,5408,6.946340727154166e-05,0.14863179624080658,0.0007133061881177127,8,5,0.625,0.9512195121951219,1.635915994644165
769,11579,6.921037856955081e-05,0.22832341492176056,0.001306999009102583,16,11,0.6875,3.073170731707317,3.125187635421753
770,1287,6.901018787175417e-05,0.1896791309118271,0.0004778803850058466,12,7,0.5833333333333334,1.0,1.9668012857437134
771,8724,6.898982974234968e-05,0.13758882880210876,0.0013462722999975085,8,3,0.375,0.8048780487804879,2.99578595161438
772,2855,6.880261207697913e-05,0.20124582946300507,0.0002603890316095203,8,4,0.5,2.4146341463414633,0.7814058661460876
773,1698,6.863106682430953e-05,0.2630876898765564,0.0011863516410812736,18,11,0.6111111111111112,3.8780487804878048,1.8728708028793335
774,4688,6.837830733275041e-05,0.27163538336753845,0.0013490577694028616,18,13,0.7222222222222222,7.780487804878049,2.0807621479034424
775,1159,6.82279423926957e-05,0.33415457606315613,0.000609969487413764,10,8,0.8,1.9268292682926829,1.4025914669036865
776,9686,6.785323785152286e-05,0.241836279630661,0.0006153848953545094,7,6,0.8571428571428571,0.975609756097561,0.6777784824371338
777,13519,6.783788558095694e-05,0.2110764980316162,0.0005483916611410677,11,6,0.5454545454545454,0.7073170731707317,1.7015079259872437
778,784,6.780664261896163e-05,0.41723278164863586,0.00052248639985919,16,11,0.6875,1.8780487804878048,1.5259358882904053
779,11269,6.771290645701811e-05,0.2086704969406128,0.00037793951923958957,11,5,0.45454545454545453,0.6585365853658537,1.7209140062332153
780,9808,6.735188071615994e-05,0.29572251439094543,0.0004631594056263566,16,13,0.8125,0.8536585365853658,2.633192777633667
781,9981,6.727877917001024e-05,0.17261525988578796,0.0016170418821275234,11,8,0.7272727272727273,0.8536585365853658,0.8251798748970032
782,13506,6.703614781145006e-05,0.11284144222736359,-8.68105507834116e-06,15,10,0.6666666666666666,1.146341463414634,4.0638203620910645
783,9104,6.685137486783788e-05,0.2781849503517151,0.0004494369204621762,8,6,0.75,0.7804878048780488,1.2542787790298462
784,7393,6.683696847176179e-05,0.16530002653598785,0.0003725748392753303,8,5,0.625,0.5121951219512195,2.61924147605896
785,15716,6.664088869001716e-05,0.14646142721176147,0.0006220399518497288,8,3,0.375,0.3170731707317073,0.7826542854309082
786,5974,6.649048009421676e-05,0.20100094377994537,0.0009682672098278999,18,10,0.5555555555555556,1.6829268292682926,1.8169595003128052
787,9675,6.642808148171753e-05,0.19639228284358978,0.00030700216302648187,13,9,0.6923076923076923,2.292682926829268,1.2449792623519897
788,855,6.526125071104616e-05,0.23740354180335999,0.001261449884623289,12,7,0.5833333333333334,0.975609756097561,1.7348294258117676
789,10828,6.515179120469838e-05,0.03437742218375206,0.0033344936091452837,20,10,0.5,1.4878048780487805,3.5794105529785156
790,3044,6.48845816613175e-05,0.19354090094566345,0.0003629258135333657,15,10,0.6666666666666666,0.7804878048780488,2.0585334300994873
791,10280,6.472649693023413e-05,0.1227942705154419,0.00044415745651349425,15,8,0.5333333333333333,2.975609756097561,2.513577461242676
792,1666,6.471981760114431e-05,0.31262171268463135,0.0005974725936539471,9,6,0.6666666666666666,2.7804878048780486,0.564671516418457
793,12031,6.469497748184949e-05,0.3838594853878021,0.0006710071465931833,14,12,0.8571428571428571,0.7317073170731707,0.6655403971672058
794,14194,6.465126352850348e-05,0.2590690553188324,0.0003426007169764489,16,10,0.625,7.804878048780488,2.547529935836792
795,11772,6.461584416683763e-05,0.39292603731155396,0.0004588454612530768,11,9,0.8181818181818182,1.4146341463414633,2.057088851928711
796,12763,6.45078398520127e-05,0.0826314389705658,0.0006374434451572597,18,8,0.4444444444444444,2.097560975609756,5.843668460845947
797,737,6.409275374608114e-05,0.2629997134208679,0.0002557176921982318,11,10,0.9090909090909091,1.3658536585365855,1.5594420433044434
798,2417,6.406851025531068e-05,0.10163907706737518,3.433675317410234e-07,16,4,0.25,3.7560975609756095,2.878342866897583
799,1526,6.391118949977681e-05,0.31457090377807617,0.000758014852181077,21,17,0.8095238095238095,3.1707317073170733,1.8403801918029785
800,2015,6.380242848536e-05,0.16694165766239166,0.0017209596699103713,6,6,1.0,1.6585365853658536,0.5645299553871155
801,1931,6.357028905767947e-05,0.15687920153141022,0.0006707659340463579,7,4,0.5714285714285714,0.5609756097560976,1.2624486684799194
802,10532,6.335307261906564e-05,0.21951791644096375,0.0007988419965840876,21,13,0.6190476190476191,2.3658536585365852,3.554891347885132
803,8611,6.313418271020055e-05,0.18076768517494202,0.0015990387182682753,9,7,0.7777777777777778,0.9024390243902439,1.2780375480651855
804,5215,6.265432602958754e-05,0.12296810001134872,0.000191110884770751,7,3,0.42857142857142855,0.7804878048780488,1.8358954191207886
805,15633,6.229963037185371e-05,0.3386440873146057,0.0005851894384250045,11,8,0.7272727272727273,3.4390243902439024,2.427069664001465
806,5105,6.220046634553e-05,0.28177595138549805,0.00045540928840637207,14,11,0.7857142857142857,4.682926829268292,1.1137562990188599
807,5928,6.217935879249126e-05,0.242780864238739,0.0005208012880757451,12,7,0.5833333333333334,2.4634146341463414,2.5004632472991943
808,5267,6.17643745499663e-05,0.17943811416625977,0.0013316961703822017,19,11,0.5789473684210527,3.4878048780487805,3.216625690460205
809,10489,6.169961125124246e-05,0.24874979257583618,0.0014892512699589133,5,5,1.0,0.3170731707317073,1.7331277132034302
810,9560,6.068306538509205e-05,0.17743314802646637,0.0004236506356392056,16,10,0.625,1.3658536585365855,1.3267576694488525
811,14833,6.065408524591476e-05,0.05694155767560005,0.0020771962590515614,13,9,0.6923076923076923,1.9024390243902438,1.4694969654083252
