case_id,category_rank,feature_id,aggregation,analysis_column,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_roc_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_roc_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_roc_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_roc_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,4,11104,p70,43872,variant_decrease_associated_with_regression,0.60608562381907,0.4048467577266384,5.933351216965756,0.40298507462686567,True,686,1.0,686,1.461707592010498,1.067006230354309,-0.3947012722492218,-0.40556591749191284,-0.41225162148475647,-0.503628134727478,-0.21906735002994537,-0.24052569270133972,-0.4721769690513611,-0.4784585237503052,-0.3998621702194214,-0.3944295048713684,0.30311842747937723,0.3177613320999075,0.3381294964028777,-0.052897158482245285,-1.2331873109312816,0.60608562381907,0.6822386679000925,0.3381294964028777,0.4048467577266384,5.933351216965756,0.2719120515396199,0.42867299310685913,0.3162705667276051,-0.06487729360381797,-2.4630298835327107,0.34181632470411916,0.5713270068931409,0.3162705667276051,0.037362378644794594,0.8890655347895134
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,5,15037,p60,31421,variant_decrease_associated_with_regression,0.6012799402673548,0.397585996708286,5.82134984981275,0.4925373134328358,True,686,1.0,686,0.8605097532272339,0.9721682071685791,0.11165841668844223,0.10713380575180054,-0.01716761104762554,-0.010550320148468018,0.198601633310318,0.1779557466506958,0.12936529517173767,0.11260765790939331,0.09827005863189697,0.09538310766220093,0.24242385488302498,0.27358926919518967,0.3381294964028777,-0.1445987409919514,-2.891479073561021,0.6012799402673548,0.7264107308048103,0.3381294964028777,0.397585996708286,5.82134984981275,0.34203654174584547,0.5246669345615282,0.3162705667276051,0.037684460788709816,0.9510452258764549,0.2989224966832384,0.47533306543847176,0.3162705667276051,-0.025372712070236895,-1.3330421893956692
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,1,5577,p80,54729,variant_increase_associated_with_improvement,0.4404201972974932,0.18157713348055826,5.77562289896637,1.0,True,686,1.0,686,1.0965611934661865,1.439840316772461,0.3432791233062744,0.35399824380874634,0.25696706771850586,0.26770251989364624,0.4334260821342468,0.45655375719070435,0.4072098433971405,0.4214590787887573,0.30237841606140137,0.30728965997695923,0.26157620486862826,0.34250693802035154,0.3381294964028777,-0.11566203829631166,-2.471658316844778,0.49598087806940144,0.6574930619796485,0.3381294964028777,0.2384928483874652,2.9722955164356066,0.4404201972974932,0.5936137986461005,0.3162705667276051,0.18157713348055826,5.77562289896637,0.2878084119403653,0.4063862013538994,0.3162705667276051,-0.041627803926791884,-1.7380212028974418
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,2,656,p60,17040,variant_increase_associated_with_improvement,0.4252302930586004,0.1593608831632471,5.730078872641117,1.0,True,686,1.0,686,0.6126151084899902,1.2590512037277222,0.6464360356330872,0.6481770277023315,0.7240527272224426,0.6885044574737549,0.6434935331344604,0.6613001823425293,0.7104639410972595,0.7230544090270996,0.6077887415885925,0.6048877835273743,0.4209665838522903,0.5698427382053654,0.3381294964028777,0.12515603429856903,1.769016019930342,0.29500868314879203,0.4301572617946346,0.3381294964028777,-0.06514992437302075,-1.6292792686710948,0.4252302930586004,0.6036598559549937,0.3162705667276051,0.1593608831632471,5.730078872641117,0.26805041893484644,0.39634014404500634,0.3162705667276051,-0.07052518941882086,-2.653201208396443
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,3,656,p50,656,variant_increase_associated_with_improvement,0.42405799750958045,0.1576463225608035,5.7021727137481255,1.0,True,686,1.0,686,0.4538925588130951,1.0932693481445312,0.6393768191337585,0.637832760810852,0.6968313455581665,0.6940783262252808,0.6270502805709839,0.6461447477340698,0.7051119804382324,0.6964715123176575,0.6047818064689636,0.6148987412452698,0.3973731692862398,0.5649861239592969,0.3381294964028777,0.08950946229116662,1.1960166723487822,0.2988209065356073,0.4350138760407031,0.3381294964028777,-0.05939015208207162,-1.5326503964868556,0.42405799750958045,0.6027943494791506,0.3162705667276051,0.1576463225608035,5.7021727137481255,0.2696839716544137,0.39720565052084944,0.3162705667276051,-0.06813600937175321,-2.6342141120323253
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,4,7988,p60,24372,variant_increase_associated_with_improvement,0.43928581327169547,0.17991802101501986,5.516103967745563,1.0,True,686,1.0,686,1.0959441661834717,1.0548409223556519,-0.041103240102529526,-0.028030723333358765,-0.125092014670372,-0.09858095645904541,-0.06355292350053787,0.002198636531829834,0.06965769827365875,0.0609055757522583,-0.07626045495271683,-0.07135361433029175,0.3007565956351479,0.43709528214616095,0.3381294964028777,-0.05646557833385265,-1.3151764130767973,0.37851253493494735,0.562904717853839,0.3381294964028777,0.06101350386910523,0.46014224874367365,0.43928581327169547,0.603953509937869,0.3162705667276051,0.17991802101501986,5.516103967745563,0.2711833743114503,0.396046490062131,0.3162705667276051,-0.06594303275838688,-2.4375427388341717
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,5,7988,p50,7988,variant_increase_associated_with_improvement,0.4357768231518167,0.17478588840653406,5.481750065884262,1.0,True,686,1.0,686,0.8980664610862732,0.8691247701644897,-0.028941618278622627,-0.01476183533668518,-0.11819381266832352,-0.12180709838867188,-0.04111159220337868,0.008446723222732544,0.07380298525094986,0.0658717155456543,-0.062258001416921616,-0.05956071615219116,0.29901001470331134,0.4343200740055504,0.3381294964028777,-0.05910443430695352,-1.3274664816194317,0.38557647387438143,0.5656799259944496,0.3381294964028777,0.07168619422325019,0.6480534028931421,0.4357768231518167,0.6014342678742542,0.3162705667276051,0.17478588840653406,5.481750065884262,0.27406654205311637,0.39856573212574575,0.3162705667276051,-0.061726207211083815,-2.2958280467293255
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,1,6633,p60,23017,variant_decrease_associated_with_improvement,0.45125430872111444,0.19742274564291337,6.036627695886225,1.0,True,686,1.0,686,1.3905936479568481,0.7698174118995667,-0.6207761764526367,-0.6299696564674377,-0.5226541757583618,-0.5267015695571899,-0.6139306426048279,-0.623633861541748,-0.7145295143127441,-0.719018816947937,-0.591423749923706,-0.6135997772216797,0.396130663038106,0.5786308973172988,0.3381294964028777,0.08763219741626886,0.7864468509262825,0.2917988854025153,0.4213691026827012,0.3381294964028777,-0.06999951009837363,-1.7164346240541937,0.27640795358691966,0.4024914222126055,0.3162705667276051,-0.05830173633143033,-2.3030269452768968,0.45125430872111444,0.5975085777873945,0.3162705667276051,0.19742274564291337,6.036627695886225
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,2,13074,p60,29458,variant_decrease_associated_with_improvement,0.43649439249940475,0.17583538154324704,5.352657611251125,1.0,True,686,1.0,686,1.1176836490631104,0.5176814198493958,-0.6000021696090698,-0.5829178094863892,-0.645463764667511,-0.6014913320541382,-0.654090940952301,-0.6570016145706177,-0.6570397615432739,-0.6185977458953857,-0.554600179195404,-0.5516841411590576,0.3403573401149356,0.5161887141535615,0.3381294964028777,0.0033659812606092483,-0.4264276167956675,0.3312465452975857,0.4838112858464385,0.3381294964028777,-0.010399241343865122,-0.6422953440339954,0.26971269734807446,0.4123365583753207,0.3162705667276051,-0.06809399612460768,-2.7399299030360598,0.43649439249940475,0.5876634416246793,0.3162705667276051,0.17583538154324704,5.352657611251125
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,3,6633,p50,6633,variant_decrease_associated_with_improvement,0.4351179421403697,0.17382223088444446,5.33867829649462,1.0,True,686,1.0,686,1.1711522340774536,0.5942550897598267,-0.576897144317627,-0.5841450691223145,-0.49688443541526794,-0.5025011301040649,-0.5710546374320984,-0.5680912137031555,-0.656570553779602,-0.6738914847373962,-0.5515350699424744,-0.5607056617736816,0.39145335073224374,0.5638297872340425,0.3381294964028777,0.08056538860632477,0.6866845455796463,0.3007197530232666,0.43617021276595747,0.3381294964028777,-0.05652124271484723,-1.4796082893554907,0.2782485939401429,0.4118265277734846,0.3162705667276051,-0.055609676777384584,-2.271003214436046,0.4351179421403697,0.5881734722265154,0.3162705667276051,0.17382223088444446,5.33867829649462
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,4,6971,p50,6971,variant_decrease_associated_with_improvement,0.4175333807435515,0.1481036344030018,5.323200864732258,1.0,True,686,1.0,686,0.9029154181480408,0.7240078449249268,-0.17890754342079163,-0.16139015555381775,-0.13615351915359497,-0.10868752002716064,-0.2611400783061981,-0.2195591926574707,-0.2500912547111511,-0.23206883668899536,-0.1311248391866684,-0.11252820491790771,0.45486762978231754,0.6232654949121184,0.3381294964028777,0.1763760928232841,2.3531403363828884,0.2853610788758947,0.3767345050878816,0.3381294964028777,-0.07972619604620261,-1.7364959225329826,0.25628050020982546,0.3750270470773701,0.3162705667276051,-0.0877394823134371,-3.4779117279997593,0.4175333807435515,0.6249729529226299,0.3162705667276051,0.1481036344030018,5.323200864732258
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,5,14748,p50,14748,variant_decrease_associated_with_improvement,0.4251594709034139,0.15925730102718555,5.287373482561199,1.0,True,686,1.0,686,0.7669475078582764,0.7595261335372925,-0.007421465590596199,0.023185133934020996,0.06331292539834976,0.08775949478149414,-0.05246775597333908,-0.0708899199962616,-0.08080039173364639,-0.04415249824523926,0.02871301770210266,0.04428344964981079,0.40768351751911774,0.6197964847363552,0.3381294964028777,0.10508705364301485,0.8896420221769822,0.27241305489087714,0.38020351526364476,0.3381294964028777,-0.09928897141487042,-1.8827277741696764,0.2702625271992498,0.40518067447683226,0.3162705667276051,-0.06728983321393142,-2.528066449081194,0.4251594709034139,0.5948193255231677,0.3162705667276051,0.15925730102718555,5.287373482561199
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,1,3719,p80,52871,variant_increase_associated_with_regression,0.8120087428910958,0.7232350937007799,6.531601215211972,0.1044776119402985,True,153,1.0,153,0.9353236556053162,1.2517095804214478,0.3163858950138092,0.35039710998535156,0.4110479950904846,0.4611338973045349,0.0035488721914589405,0.044322311878204346,0.538459062576294,0.5691971778869629,0.3853561282157898,0.38210228085517883,0.8120087428910958,0.8725490196078431,0.32075471698113206,0.7232350937007799,6.531601215211972,0.20343089855966684,0.12745098039215685,0.32075471698113206,-0.172726732676046,-2.090485962961797,0.3569633604540855,0.6517615176151762,0.18,0.2158089761635189,3.510900787682926,0.1504865138673871,0.34823848238482386,0.18,-0.03599205625928402,-1.4331833003467984
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,2,8946,p50,8946,variant_increase_associated_with_regression,0.7932065234387214,0.6955540483958954,5.487053961177993,0.25870646766169153,True,153,1.0,153,0.756462812423706,0.6606529355049133,-0.09580984711647034,-0.10410445928573608,0.06791369616985321,0.040654778480529785,-0.28632819652557373,-0.28438079357147217,-0.05545755848288536,-0.10018771886825562,-0.05496818199753761,-0.06436237692832947,0.7932065234387214,0.8398692810457516,0.32075471698113206,0.6955540483958954,5.487053961177993,0.21720389027383502,0.16013071895424835,0.32075471698113206,-0.15244982820796507,-2.130685322048551,0.18224718013534094,0.5,0.18,0.002740463579684083,-0.7343338259973409,0.18265352671665713,0.5,0.18,0.003236008191045292,-0.707307612103837
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,3,4187,p99,102491,variant_increase_associated_with_regression,0.7834495809119869,0.6811896607870918,6.023994421909919,0.31343283582089554,True,153,1.0,153,1.8101505041122437,1.8699883222579956,0.05983785167336464,0.10658609867095947,0.35939767956733704,0.3369206190109253,-0.26085057854652405,-0.21091151237487793,0.2632048428058624,0.3030291795730591,0.09388252347707748,0.16860735416412354,0.7834495809119869,0.8366013071895425,0.32075471698113206,0.6811896607870918,6.023994421909919,0.21418955120326255,0.16339869281045752,0.32075471698113206,-0.15688760517297454,-2.246376153481506,0.30125942506979525,0.6388888888888888,0.18,0.14787734764609176,1.5006313498454362,0.144522551633361,0.3611111111111111,0.18,-0.043265180934925596,-1.4568100473782184
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,4,3719,p60,20103,variant_increase_associated_with_regression,0.7718186394403433,0.6640663302871721,5.773060352900039,0.4527363184079602,True,153,1.0,153,0.6852944493293762,1.0026687383651733,0.3173743486404419,0.3500491976737976,0.4279911518096924,0.4707896113395691,0.0330079048871994,0.11259165406227112,0.5280281901359558,0.5456764698028564,0.37304434180259705,0.3864595592021942,0.7718186394403433,0.8513071895424836,0.32075471698113206,0.6640663302871721,5.773060352900039,0.21028385647631592,0.14869281045751634,0.32075471698113206,-0.16263765574320152,-2.0206371088862114,0.3474923421986193,0.6598915989159891,0.18,0.20425895390075524,3.242400181823253,0.14220410420652152,0.34010840108401086,0.18,-0.04609255584570545,-1.5575537160670023
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,5,6806,p60,23190,variant_increase_associated_with_regression,0.7673269173787616,0.6574535172520656,5.981221506596663,0.527363184079602,True,153,1.0,153,0.35233527421951294,0.9665734767913818,0.6142381429672241,0.6286203265190125,0.7248750925064087,0.7235507369041443,0.4141826033592224,0.42377451062202454,0.7359855771064758,0.7725895047187805,0.6524053812026978,0.6873557567596436,0.7673269173787616,0.880718954248366,0.32075471698113206,0.6574535172520656,5.981221506596663,0.20276071414600194,0.119281045751634,0.32075471698113206,-0.17371339306283043,-2.23331675012206,0.22453725744786027,0.5724932249322493,0.18,0.05431372859495155,0.2339204565287041,0.15963188057793093,0.4275067750677507,0.18,-0.02483917002691349,-1.0017117804937314
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,1,7993,p99,106297,variant_decrease_associated_with_regression,0.788923812898872,0.6892489467677838,5.235362551629909,0.2885572139303483,True,153,1.0,153,1.6140559911727905,1.765339732170105,0.15128396451473236,0.2181992530822754,-0.21531057357788086,-0.27216851711273193,0.37070977687835693,0.3352202773094177,0.223172128200531,0.23397856950759888,0.1151716560125351,0.17930376529693604,0.2137875137844119,0.15849673202614378,0.32075471698113206,-0.15747949359517133,-1.987160434000398,0.788923812898872,0.8415032679738562,0.32075471698113206,0.6892489467677838,5.235362551629909,0.22656167797709706,0.556910569105691,0.18,0.056782534118411054,0.20096986303236397,0.166028090995204,0.44308943089430897,0.18,-0.01703891342048293,-0.9328698160235692
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,2,15596,p60,31980,variant_decrease_associated_with_regression,0.7848017404959757,0.6831803401746309,6.361770674181209,0.30845771144278605,True,153,1.0,153,0.9892019629478455,0.8010345697402954,-0.18816746771335602,-0.2125566601753235,-0.3105481266975403,-0.31466805934906006,0.05635879561305046,0.049851566553115845,-0.2856813669204712,-0.28179749846458435,-0.24874338507652283,-0.27909839153289795,0.20636050457754262,0.1437908496732026,0.32075471698113206,-0.16841370159417332,-2.3758743647674545,0.7848017404959757,0.8562091503267973,0.32075471698113206,0.6831803401746309,6.361770674181209,0.1874275584198996,0.4735772357723577,0.18,0.009057998073048312,-0.6057387819251809,0.2229874161160205,0.5264227642276422,0.18,0.0524236781902689,0.09722230478104646
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,3,15596,p50,15596,variant_decrease_associated_with_regression,0.7808438606737582,0.6773534615474773,6.199222975006794,0.3482587064676617,True,153,1.0,153,0.8798431158065796,0.6895057559013367,-0.1903373897075653,-0.19219708442687988,-0.3267013430595398,-0.3893425464630127,0.046884529292583466,0.03526836633682251,-0.2841442823410034,-0.2983895242214203,-0.2456212341785431,-0.2836218774318695,0.20877957010627524,0.1568627450980392,0.32075471698113206,-0.16485229956576142,-2.3271993512164872,0.7808438606737582,0.8431372549019608,0.32075471698113206,0.6773534615474773,6.199222975006794,0.19716637532342934,0.46612466124661245,0.18,0.02093460405296262,-0.416177863864775,0.2497401284761333,0.5338753387533876,0.18,0.08504893716601623,0.6703841936266156
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,4,11614,p80,60766,variant_decrease_associated_with_regression,0.7407626470991524,0.6183450082293077,5.259063969129113,0.8009950248756219,True,153,1.0,153,1.0383259057998657,1.1511369943618774,0.11281117051839828,0.08078601956367493,-0.10685878992080688,-0.12463390827178955,0.2856041193008423,0.2712555527687073,0.04527173936367035,-0.04276704788208008,0.0973178967833519,0.05782327055931091,0.22346209111585613,0.19607843137254902,0.32075471698113206,-0.14323636585721178,-1.858960610101249,0.7407626470991524,0.803921568627451,0.32075471698113206,0.6183450082293077,5.259063969129113,0.22850296395750014,0.41395663956639567,0.18,0.05914995604573188,0.22073299260907736,0.2773784512797887,0.5860433604336044,0.18,0.11875420887779112,1.046607494600275
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,5,15596,p70,48364,variant_decrease_associated_with_regression,0.7347382789508244,0.6094757995664914,5.4595148313153254,0.8656716417910447,True,153,1.0,153,1.1104576587677002,0.9234700202941895,-0.18698762357234955,-0.23736274242401123,-0.30019938945770264,-0.3717734217643738,0.06499943137168884,0.04065066576004028,-0.28824055194854736,-0.3406977951526642,-0.25191906094551086,-0.26500558853149414,0.21133391796035683,0.16993464052287582,0.32075471698113206,-0.16109173189169684,-2.3214148196561086,0.7347382789508244,0.8300653594771242,0.32075471698113206,0.6094757995664914,5.4595148313153254,0.18912108126851107,0.4478319783197832,0.18,0.011123269839647655,-0.5904456989897479,0.2086733012790458,0.5521680216802168,0.18,0.03496744058420219,-0.1652769325378957
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,1,1076,p95,82996,variant_increase_associated_with_improvement,0.5398627744882035,0.4388570420587848,6.349554138436083,1.0,True,153,1.0,153,1.2337820529937744,1.4649466276168823,0.23116472363471985,0.2232668399810791,0.17747600376605988,0.20228683948516846,-0.025336861610412598,0.05251002311706543,0.6599743962287903,0.6581904888153076,0.2607767879962921,0.220447838306427,0.3931473602628461,0.6094771241830066,0.32075471698113206,0.10657805816474562,0.4210994312777557,0.31388672425477543,0.39052287581699346,0.32075471698113206,-0.010111211513802816,-0.808912153953886,0.5398627744882035,0.7750677506775068,0.18,0.4388570420587848,6.349554138436083,0.11926660729743296,0.22493224932249323,0.18,-0.074065113051911,-1.8953613594198757
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,2,5688,p70,38456,variant_increase_associated_with_improvement,0.5105533962247424,0.40311389783505164,6.240307899890485,1.0,True,153,1.0,153,0.8941503763198853,1.1157623529434204,0.22161197662353516,0.21744000911712646,0.260484904050827,0.23682987689971924,0.26508572697639465,0.37115734815597534,0.401719331741333,0.4100898802280426,0.15493114292621613,0.1700628697872162,0.3428493774013913,0.5016339869281046,0.32075471698113206,0.032528250063159465,-0.4447107163997861,0.3402894933142096,0.49836601307189543,0.32075471698113206,0.02875953182369749,-0.3295875748950752,0.5105533962247424,0.714769647696477,0.18,0.40311389783505164,6.240307899890485,0.1352679674618636,0.28523035230352306,0.18,-0.05455125919284927,-1.5491573531711689
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,3,3214,p70,35982,variant_increase_associated_with_improvement,0.488466002602555,0.37617805195433535,6.1845565246392225,1.0,True,153,1.0,153,0.640973687171936,1.0346970558166504,0.39372336864471436,0.4005388021469116,0.3543393611907959,0.35014206171035767,0.544650137424469,0.5125852227210999,0.49092721939086914,0.44245588779449463,0.31429043412208557,0.3092222213745117,0.28519611027319547,0.26633986928104575,0.32075471698113206,-0.05235017098668442,-1.1920799362118952,0.6663930115544965,0.7336601307189542,0.32075471698113206,0.5088563781218975,4.300845183609841,0.488466002602555,0.6781842818428184,0.18,0.37617805195433535,6.1845565246392225,0.13570392606237747,0.3218157181571816,0.18,-0.0540196023629543,-1.6423589408015649
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,4,1076,p99,99380,variant_increase_associated_with_improvement,0.522610033545507,0.4178171140798865,6.139163652792054,1.0,True,153,1.0,153,1.4326858520507812,1.6561318635940552,0.22344616055488586,0.23745286464691162,0.11906210333108902,0.19760358333587646,-0.026264365762472153,-0.0447765588760376,0.7453622221946716,0.7250621318817139,0.24014884233474731,0.2449244260787964,0.3655808577648523,0.5947712418300654,0.32075471698113206,0.06599404059825476,-0.00521973739557648,0.3183665048310753,0.40522875816993464,0.32075471698113206,-0.0035159789986946525,-0.7616886210816006,0.522610033545507,0.7838753387533876,0.18,0.4178171140798865,6.139163652792054,0.11741216680802442,0.21612466124661248,0.18,-0.07632662584387263,-1.8313276118752688
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,5,13637,p80,62789,variant_increase_associated_with_improvement,0.5384445001007951,0.4371274391473111,6.124719063651566,1.0,True,153,1.0,153,1.3389761447906494,1.1592127084732056,-0.17976340651512146,-0.21911287307739258,-0.15854616463184357,0.004582047462463379,-0.22475913166999817,-0.24877405166625977,0.11619465798139572,0.07108372449874878,-0.2293742597103119,-0.2416752278804779,0.5094753026448592,0.5784313725490197,0.32075471698113206,0.2778386400049316,2.040555402772466,0.38502709454031797,0.4215686274509804,0.32075471698113206,0.09462322251769036,0.2886646098939018,0.5384445001007951,0.7859078590785907,0.18,0.4371274391473111,6.124719063651566,0.11686550741545917,0.2140921409214092,0.18,-0.07699328363968393,-1.81128788673845
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,1,1805,p70,34573,variant_decrease_associated_with_improvement,0.4270846396460817,0.30132273127570935,4.916298863898381,1.0,True,153,1.0,153,0.797360360622406,0.8537065386772156,0.05634617805480957,0.020283401012420654,0.07049114257097244,0.027431130409240723,0.06164788454771042,0.03646770119667053,-0.01870216615498066,-0.09110042452812195,0.06756012886762619,0.030727237462997437,0.37939473372246746,0.4869281045751634,0.32075471698113206,0.0863311357580771,0.20265877115892528,0.34847089696087485,0.5130718954248366,0.32075471698113206,0.040804376081288,-0.31331678060253754,0.22518063500580804,0.3895663956639566,0.18,0.05509833537293664,0.24052863076018788,0.4270846396460817,0.6104336043360433,0.18,0.30132273127570935,4.916298863898381
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,2,14635,p70,47403,variant_decrease_associated_with_improvement,0.460425207280242,0.3419819600978561,4.880487790647274,1.0,True,153,1.0,153,0.914199709892273,1.0341044664382935,0.11990486085414886,0.0911860466003418,0.11839712411165237,0.12606924772262573,0.1191677525639534,0.07955580949783325,-0.08154092729091644,-0.15918228030204773,0.16476087272167206,0.10575646162033081,0.3711714208386551,0.5049019607843137,0.32075471698113206,0.07422459179024228,0.08460850037249397,0.3520771050485368,0.4950980392156863,0.32075471698113206,0.0461135157659014,-0.2678502706464825,0.1290013453211572,0.26287262872628725,0.18,-0.062193481315661936,-1.6249761352995196,0.460425207280242,0.7371273712737128,0.18,0.3419819600978561,4.880487790647274
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,3,2523,p50,2523,variant_decrease_associated_with_improvement,0.4793239392263793,0.3650291941785113,4.857781579261815,1.0,True,153,1.0,153,1.094184398651123,0.7469557523727417,-0.34722864627838135,-0.3677554130554199,-0.29676494002342224,-0.34449195861816406,-0.4617908298969269,-0.4525125324726105,-0.49309220910072327,-0.4976682662963867,-0.27537620067596436,-0.3337402045726776,0.5046298993244418,0.6633986928104575,0.32075471698113206,0.27070512956098375,1.9684711590520103,0.2602299913150475,0.3366013071895425,0.32075471698113206,-0.0891058461195134,-1.6447335957585347,0.14712066556137138,0.32113821138211385,0.18,-0.04009674931540075,-1.3857537342918482,0.4793239392263793,0.6788617886178862,0.18,0.3650291941785113,4.857781579261815
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,4,14397,p60,30781,variant_decrease_associated_with_improvement,0.4370627127511859,0.3134911131112023,4.507579331243267,1.0,True,153,1.0,153,0.7512332797050476,0.7681357264518738,0.016902446746826172,0.024164855480194092,0.00884296279400587,0.0540810227394104,-0.08277836441993713,-0.021924763917922974,-0.07471617311239243,-0.05733868479728699,0.08244701474905014,0.09536981582641602,0.424673417741722,0.6045751633986928,0.32075471698113206,0.15299142056420187,0.8910272452349348,0.2851203861861336,0.3954248366013072,0.32075471698113206,-0.052461653670414374,-1.2401716481074259,0.14234758060615657,0.30826558265582654,0.18,-0.045917584626638315,-1.3217674806704827,0.4370627127511859,0.6917344173441734,0.18,0.3134911131112023,4.507579331243267
codellama_base_finetuned_layer16__humanevalplus__layer16__paired_transitions,5,6638,p50,6638,variant_decrease_associated_with_improvement,0.46355381283033187,0.3457973327199169,4.496148061836378,1.0,True,153,1.0,153,0.7246596813201904,0.6885303258895874,-0.03612933307886124,-0.05160945653915405,-0.029625888913869858,-0.09029215574264526,-0.2474975883960724,-0.2811598777770996,-0.07623971998691559,-0.1472853124141693,0.06412290781736374,0.020880818367004395,0.5504926809903136,0.7205882352941176,0.32075471698113206,0.33822533590240605,2.458788224522613,0.23723760751223483,0.27941176470588236,0.32075471698113206,-0.12295574449587647,-1.7290535979425412,0.15108516353697288,0.34146341463414637,0.18,-0.03526199568661843,-1.1830390559051598,0.46355381283033187,0.6585365853658537,0.18,0.3457973327199169,4.496148061836378
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,1,6322,p50,6322,variant_increase_associated_with_regression,0.5298479306313253,0.26770253437727637,4.980276992501631,0.7611940298507462,True,990,1.0,990,0.54868084192276,0.7141539454460144,0.16547313332557678,0.17395862936973572,0.2058502435684204,0.2075037956237793,0.11959533393383026,0.13388484716415405,0.16170908510684967,0.18095874786376953,0.1723257601261139,0.17908042669296265,0.5298479306313253,0.6138998682476944,0.35797665369649806,0.26770253437727637,4.980276992501631,0.31557998697355527,0.3861001317523057,0.35797665369649806,-0.06603602028967454,-1.655997481418025,0.15937198381484097,0.49716912301181965,0.15006821282401092,0.010946491390495063,0.13807293867724055,0.1725102831013974,0.5028308769881804,0.15006821282401092,0.026404554596026152,1.0331415440237504
codellama_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,2,373,p70,33141,variant_increase_associated_with_regression,0.5276457740475061,0.2642725086679338,5.164733953868318,0.8009950248756219,True,990,1.0,990,0.848173975944519,0.9276002645492554,0.07942629605531693,0.08936449885368347,0.07709256559610367,0.08402702212333679,-0.008586571551859379,0.020983457565307617,0.07858497649431229,0.09566110372543335,0.10322947055101395,0.11635887622833252,0.5276457740475061,0.6130434782608696,0.35797665369649806,0.2642725086679338,5.164733953868318,0.30043107729968976,0.3869565217391304,0.35797665369649806,-0.08963159475139232,-2.1230427455402037,0.13700626724536752,0.46802860061287027,0.15006821282401092,-0.015368228104567599,-1.4125681020920364,0.17231341808107264,0.5319713993871297,0.15006821282401092,0.026172930101807775,1.1814508805850816
